#Frame      Mode1    Mode2    Mode3
   31391 -142.174  202.316  160.480
   31392 -142.510  201.074  161.726
   31393 -143.543  202.449  162.400
   31394 -145.707  201.226  161.321
   31395 -147.374  200.681  161.498
   31396 -149.194  206.326  160.953
   31397 -147.373  203.235  160.958
   31398 -148.094  203.854  161.641
   31399 -147.592  204.010  161.554
   31400 -150.098  202.290  164.525
   31401 -149.153  205.727  163.084
   31402 -148.632  206.830  163.536
   31403 -147.259  205.791  163.746
   31404 -146.836  205.685  163.506
   31405 -146.839  202.237  163.203
   31406 -147.839  202.615  162.463
   31407 -147.707  200.256  161.693
   31408 -147.644  201.013  164.332
   31409 -149.034  198.737  161.542
   31410 -148.164  198.879  163.640
   31411 -147.120  200.819  164.890
   31412 -147.520  200.145  164.558
   31413 -144.426  201.424  165.357
   31414 -145.814  202.384  161.773
   31415 -145.532  203.845  163.435
   31416 -144.684  203.459  162.293
   31417 -145.188  207.052  162.468
   31418 -143.735  206.179  161.946
   31419 -143.358  204.869  164.340
   31420 -146.319  205.060  165.182
   31421 -143.724  200.472  165.384
   31422 -142.031  201.709  163.430
   31423 -143.179  199.900  163.242
   31424 -144.949  199.331  164.264
   31425 -144.630  201.224  163.638
   31426 -143.704  201.495  163.246
   31427 -144.383  202.746  162.144
   31428 -141.864  203.915  163.919
   31429 -139.264  205.646  164.383
   31430 -137.506  204.952  162.103
   31431 -138.972  206.059  164.719
   31432 -139.444  205.054  165.285
   31433 -139.960  202.397  162.599
   31434 -140.413  201.926  161.936
   31435 -142.573  199.653  161.650
   31436 -141.187  199.553  160.927
   31437 -142.814  199.131  162.076
   31438 -149.098  201.227  161.844
   31439 -150.172  201.596  165.005
   31440 -146.775  203.663  164.673
   31441 -144.812  202.646  164.110
   31442 -144.148  201.619  161.763
   31443 -142.369  204.550  163.102
   31444 -142.297  202.343  161.904
   31445 -142.832  200.396  162.069
   31446 -141.605  200.637  161.264
   31447 -142.171  199.423  164.116
   31448 -141.865  200.610  162.966
   31449 -141.078  199.061  161.706
   31450 -139.260  201.233  161.514
   31451 -141.082  199.393  161.288
   31452 -144.207  198.603  161.232
   31453 -143.906  200.275  161.530
   31454 -139.753  201.198  161.962
   31455 -138.503  197.878  161.554
   31456 -139.238  200.271  162.934
   31457 -140.084  198.477  162.260
   31458 -139.080  199.362  163.517
   31459 -136.203  201.556  165.129
   31460 -135.126  199.958  164.019
   31461 -134.286  200.610  163.482
   31462 -134.051  201.609  162.796
   31463 -133.671  204.444  162.590
   31464 -134.259  200.957  163.821
   31465 -137.218  201.960  163.954
   31466 -137.301  203.103  162.790
   31467 -137.751  204.799  163.643
   31468 -136.986  201.967  165.303
   31469 -138.178  199.275  162.739
   31470 -136.070  199.990  162.098
   31471 -138.739  197.509  162.364
   31472 -140.546  198.448  161.599
   31473 -139.809  196.633  160.348
   31474 -136.715  199.003  160.321
   31475 -144.561  199.122  159.657
   31476 -143.162  200.220  162.469
   31477 -146.452  203.565  162.885
   31478 -147.999  202.319  160.191
   31479 -149.475  203.090  160.607
   31480 -151.137  204.772  162.264
   31481 -147.823  208.009  165.551
   31482 -148.219  207.410  166.077
   31483 -144.942  208.019  166.205
   31484 -144.607  210.824  162.888
   31485 -143.805  209.347  162.829
   31486 -146.336  207.674  163.873
   31487 -147.226  206.858  162.034
   31488 -149.499  206.855  163.380
   31489 -147.370  208.278  166.116
   31490 -147.315  205.769  165.531
   31491 -147.393  206.366  164.662
   31492 -145.841  205.606  163.181
   31493 -143.013  205.939  164.418
   31494 -141.309  205.172  164.562
   31495 -142.739  205.721  165.528
   31496 -141.340  205.425  167.104
   31497 -142.646  200.494  164.898
   31498 -146.060  200.483  161.069
   31499 -147.014  198.490  163.732
   31500 -149.271  201.349  166.683
   31501 -145.133  199.217  164.617
   31502 -145.579  201.414  164.580
   31503 -144.058  202.453  165.585
   31504 -144.412  200.495  165.561
   31505 -146.380  202.026  165.757
   31506 -145.459  203.250  163.845
   31507 -145.425  203.633  165.872
   31508 -144.028  202.572  164.868
   31509 -142.339  202.489  163.597
   31510 -142.585  200.788  164.213
   31511 -142.928  200.119  165.046
   31512 -141.210  201.149  164.885
   31513 -140.229  201.308  166.198
   31514 -141.511  198.371  162.375
   31515 -143.954  197.050  163.140
   31516 -143.775  197.929  161.455
   31517 -149.735  200.808  162.504
   31518 -148.348  199.709  163.785
   31519 -148.700  199.192  162.508
   31520 -150.266  202.506  164.730
   31521 -149.554  203.289  163.939
   31522 -147.266  201.837  163.727
   31523 -145.286  200.545  165.182
   31524 -146.933  200.584  164.138
   31525 -146.047  201.757  163.771
   31526 -143.018  202.764  161.079
   31527 -141.674  197.069  161.884
   31528 -142.389  200.427  164.720
   31529 -142.233  197.943  162.395
   31530 -143.204  197.768  164.846
   31531 -139.325  195.848  160.745
   31532 -135.942  197.906  162.360
   31533 -136.762  197.907  162.198
   31534 -141.020  197.612  164.088
   31535 -142.415  197.248  162.509
   31536 -142.454  197.389  164.358
   31537 -140.804  198.747  163.957
   31538 -138.545  200.775  163.601
   31539 -140.286  199.097  165.979
   31540 -140.107  199.832  165.064
   31541 -139.674  201.356  165.637
   31542 -139.563  201.753  167.471
   31543 -136.494  201.136  167.493
   31544 -138.289  198.067  166.170
   31545 -136.282  201.662  167.338
   31546 -136.324  201.785  166.369
   31547 -137.183  200.405  164.289
   31548 -134.294  200.321  164.124
   31549 -135.180  201.197  164.508
   31550 -135.551  198.592  165.861
   31551 -135.410  199.276  164.321
   31552 -135.126  198.930  165.889
   31553 -137.304  200.384  166.854
   31554 -135.177  199.337  166.149
   31555 -136.454  197.998  167.100
   31556 -137.159  199.090  167.724
   31557 -133.528  200.822  165.209
   31558 -134.678  200.680  165.279
   31559 -133.521  200.312  165.889
   31560 -136.420  194.295  164.869
   31561 -137.332  199.108  168.157
   31562 -135.530  197.676  166.249
   31563 -136.831  195.271  164.882
   31564 -139.514  196.877  164.656
   31565 -141.377  198.724  164.958
   31566 -140.863  200.063  167.463
   31567 -142.850  198.115  165.395
   31568 -142.215  200.173  165.523
   31569 -137.995  202.040  164.778
   31570 -137.140  203.464  166.498
   31571 -140.940  202.223  166.207
   31572 -135.152  200.693  166.119
   31573 -133.102  200.661  166.119
   31574 -136.453  199.447  165.999
   31575 -134.404  202.349  164.694
   31576 -134.011  205.009  166.729
   31577 -133.999  203.299  167.216
   31578 -133.545  202.719  164.555
   31579 -137.348  203.165  166.454
   31580 -136.338  200.759  163.643
   31581 -135.679  202.243  167.741
   31582 -133.699  201.188  167.403
   31583 -133.950  201.595  166.771
   31584 -134.666  202.695  164.113
   31585 -133.873  204.642  164.416
   31586 -132.642  204.416  164.094
   31587 -133.439  203.365  163.303
   31588 -131.707  205.303  164.267
   31589 -128.196  206.695  162.867
   31590 -127.276  206.790  162.009
   31591 -132.532  204.150  161.542
   31592 -132.142  204.584  164.117
   31593 -135.036  203.859  162.256
   31594 -132.943  203.061  161.501
   31595 -134.667  200.462  161.504
   31596 -135.083  200.935  163.338
   31597 -136.669  199.471  162.702
   31598 -135.953  200.398  164.689
   31599 -135.993  196.666  162.877
   31600 -137.588  198.250  162.321
   31601 -139.624  199.341  162.870
   31602 -141.095  200.376  163.940
   31603 -138.365  199.485  163.003
   31604 -141.102  200.202  161.397
   31605 -144.140  202.130  166.340
   31606 -140.946  200.476  163.489
   31607 -139.556  201.385  164.089
   31608 -140.087  203.516  163.076
   31609 -140.801  204.469  161.854
   31610 -139.466  204.829  161.013
   31611 -137.536  203.418  161.134
   31612 -140.374  203.479  161.327
   31613 -138.118  205.296  160.734
   31614 -138.919  207.028  160.410
   31615 -142.949  209.694  160.989
   31616 -141.513  205.939  160.140
   31617 -139.930  207.062  160.566
   31618 -141.979  210.344  160.905
   31619 -138.947  208.419  159.882
   31620 -141.114  207.942  161.212
   31621 -139.128  207.132  161.269
   31622 -137.072  209.933  161.524
   31623 -134.509  208.104  161.504
   31624 -138.217  208.255  159.788
   31625 -135.006  207.142  162.451
   31626 -131.733  207.811  160.895
   31627 -132.701  209.853  160.930
   31628 -133.195  206.845  161.807
   31629 -131.694  205.740  161.729
   31630 -134.051  201.826  161.244
   31631 -132.575  200.835  162.230
   31632 -134.551  203.119  162.182
   31633 -134.842  201.928  163.722
   31634 -135.803  198.863  162.928
   31635 -135.186  200.637  162.714
   31636 -138.166  199.691  161.562
   31637 -141.435  198.551  164.296
   31638 -140.149  199.004  165.252
   31639 -141.111  196.941  164.214
   31640 -138.990  196.787  163.522
   31641 -138.857  195.605  163.370
   31642 -139.052  198.022  163.985
   31643 -140.500  198.542  164.391
   31644 -142.837  199.075  163.610
   31645 -143.893  198.733  162.343
   31646 -145.392  203.574  162.380
   31647 -147.749  205.356  163.480
   31648 -147.515  202.974  162.420
   31649 -149.688  202.440  161.674
   31650 -147.813  204.751  161.947
   31651 -150.741  205.820  162.998
   31652 -149.639  204.563  162.096
   31653 -151.653  202.256  162.616
   31654 -154.145  200.554  161.407
   31655 -153.474  200.616  161.446
   31656 -157.667  199.845  160.725
   31657 -157.601  199.619  158.947
   31658 -156.458  200.903  159.155
   31659 -157.060  202.247  159.933
   31660 -156.150  203.650  160.184
   31661 -152.211  203.746  158.278
   31662 -156.478  203.792  158.099
   31663 -156.937  203.175  157.935
   31664 -159.008  204.389  159.682
   31665 -157.270  204.173  160.057
   31666 -153.886  203.570  158.556
   31667 -150.968  203.800  160.700
   31668 -150.425  205.335  160.758
   31669 -148.604  206.628  158.667
   31670 -146.544  204.659  160.795
   31671 -147.663  206.384  160.182
   31672 -148.140  207.910  159.473
   31673 -147.098  213.003  158.790
   31674 -145.822  211.964  160.614
   31675 -145.286  209.569  160.212
   31676 -144.160  210.213  160.278
   31677 -145.484  209.252  158.867
   31678 -144.947  209.969  158.511
   31679 -146.509  212.101  159.504
   31680 -145.057  211.229  158.828
   31681 -145.384  212.410  158.780
   31682 -145.349  211.264  156.849
   31683 -144.833  211.826  159.833
   31684 -141.875  211.230  159.276
   31685 -142.859  211.668  159.200
   31686 -145.175  211.126  160.100
   31687 -144.895  208.285  159.668
   31688 -146.308  207.964  161.219
   31689 -147.664  206.707  158.978
   31690 -144.573  204.916  160.825
   31691 -144.518  207.514  159.066
   31692 -146.475  209.454  160.697
   31693 -148.008  206.253  160.151
   31694 -146.643  207.742  161.187
   31695 -149.398  205.854  160.980
   31696 -150.431  202.372  160.528
   31697 -149.747  205.088  161.860
   31698 -150.243  204.828  162.215
   31699 -148.526  203.484  162.645
   31700 -148.883  205.913  161.983
   31701 -149.563  203.760  160.149
   31702 -149.369  205.000  159.890
   31703 -146.470  206.784  162.266
   31704 -144.810  207.098  160.732
   31705 -146.116  206.249  161.821
   31706 -147.180  205.870  161.416
   31707 -146.882  202.824  163.380
   31708 -149.239  204.089  162.411
   31709 -149.609  203.382  160.236
   31710 -150.753  205.333  163.018
   31711 -150.922  204.802  161.907
   31712 -151.408  204.371  162.218
   31713 -148.625  203.228  161.888
   31714 -151.249  203.769  160.791
   31715 -147.719  199.828  160.864
   31716 -150.578  203.974  162.423
   31717 -149.147  201.887  162.170
   31718 -148.311  201.674  163.345
   31719 -148.865  204.103  162.656
   31720 -150.405  200.591  162.288
   31721 -152.152  203.049  163.079
   31722 -153.029  203.078  163.322
   31723 -151.998  203.202  164.127
   31724 -152.977  200.919  160.886
   31725 -151.830  203.303  163.246
   31726 -152.488  202.922  162.497
   31727 -150.948  203.238  162.435
   31728 -151.435  203.383  161.907
   31729 -150.248  206.763  162.685
   31730 -146.774  206.393  163.434
   31731 -146.155  203.222  162.128
   31732 -143.797  205.593  161.640
   31733 -149.411  206.383  163.093
   31734 -150.784  205.886  162.596
   31735 -152.858  206.327  164.044
   31736 -151.674  204.312  163.501
   31737 -153.993  206.613  162.867
   31738 -153.707  207.834  162.324
   31739 -155.657  208.007  164.190
   31740 -152.695  207.833  163.552
   31741 -151.394  205.999  161.227
   31742 -153.308  209.651  159.558
   31743 -153.343  208.656  160.598
   31744 -154.388  208.598  162.462
   31745 -159.680  205.044  163.290
   31746 -158.909  206.324  162.935
   31747 -158.205  201.825  161.779
   31748 -159.029  203.649  162.354
   31749 -158.601  204.893  161.848
   31750 -157.332  205.735  162.727
   31751 -154.176  205.700  161.420
   31752 -150.606  206.984  161.951
   31753 -154.767  206.292  161.331
   31754 -157.239  206.623  158.677
   31755 -156.164  206.569  160.936
   31756 -160.315  205.425  159.377
   31757 -158.606  206.831  160.518
   31758 -158.345  207.426  161.045
   31759 -159.665  210.203  163.074
   31760 -156.488  209.034  161.374
   31761 -160.080  208.956  160.585
   31762 -155.973  205.010  158.017
   31763 -156.804  203.330  158.284
   31764 -158.273  201.330  159.005
   31765 -157.743  202.485  161.763
   31766 -160.890  200.460  161.463
   31767 -159.755  202.038  159.685
   31768 -161.309  201.109  159.293
   31769 -161.293  200.744  158.411
   31770 -162.382  200.818  156.798
   31771 -161.537  201.102  159.622
   31772 -162.496  205.077  158.315
   31773 -162.980  203.099  159.796
   31774 -162.059  204.901  160.536
   31775 -163.093  204.401  160.645
   31776 -162.915  203.050  157.863
   31777 -163.934  204.939  160.797
   31778 -161.329  203.976  158.337
   31779 -162.489  203.955  159.881
   31780 -161.641  203.269  160.729
   31781 -164.033  204.406  158.609
   31782 -162.918  204.316  160.866
   31783 -161.145  206.889  160.803
   31784 -159.233  207.801  159.756
   31785 -161.064  207.180  160.439
   31786 -161.411  209.385  160.964
   31787 -160.779  205.580  161.272
   31788 -161.844  207.753  161.461
   31789 -158.088  205.541  161.397
   31790 -157.700  205.075  157.986
   31791 -159.832  207.193  158.932
   31792 -159.000  209.158  162.160
   31793 -160.710  209.077  159.803
   31794 -159.176  208.691  159.283
   31795 -163.584  208.262  159.389
   31796 -163.238  207.438  161.232
   31797 -161.926  210.167  160.663
   31798 -161.578  209.164  159.330
   31799 -161.363  208.459  158.622
   31800 -165.161  205.178  160.622
   31801 -160.896  207.170  159.096
   31802 -160.459  205.226  156.634
   31803 -160.386  204.854  159.386
   31804 -161.357  205.356  156.844
   31805 -160.000  204.136  157.370
   31806 -159.968  206.355  157.969
   31807 -159.691  205.416  157.239
   31808 -158.077  202.969  156.637
   31809 -157.281  205.081  156.903
   31810 -159.083  206.699  157.204
   31811 -160.140  201.957  154.851
   31812 -159.230  201.512  154.817
   31813 -161.109  201.585  154.103
   31814 -161.763  199.751  155.480
   31815 -158.951  202.906  156.878
   31816 -160.805  204.177  155.817
   31817 -157.124  204.999  154.574
   31818 -156.011  202.398  152.895
