#Frame      Mode1    Mode2    Mode3
   48917 -276.861  -76.630  -75.105
   48918 -275.167  -76.666  -75.878
   48919 -275.805  -75.034  -76.518
   48920 -274.489  -76.991  -75.350
   48921 -273.822  -79.989  -73.973
   48922 -275.868  -79.337  -74.294
   48923 -274.734  -78.428  -73.347
   48924 -274.017  -79.015  -74.013
   48925 -273.379  -78.734  -74.616
   48926 -272.382  -79.430  -75.781
   48927 -274.558  -80.771  -75.606
   48928 -273.089  -81.283  -77.797
   48929 -273.662  -81.435  -78.449
   48930 -273.386  -81.543  -74.992
   48931 -274.088  -80.316  -73.484
   48932 -273.890  -84.629  -74.307
   48933 -274.511  -85.911  -74.908
   48934 -273.151  -83.277  -73.732
   48935 -272.253  -82.606  -73.159
   48936 -272.012  -84.250  -73.797
   48937 -273.340  -84.690  -72.250
   48938 -273.912  -86.549  -74.990
   48939 -273.544  -82.703  -76.008
   48940 -272.788  -82.616  -74.954
   48941 -273.027  -82.575  -73.238
   48942 -274.030  -81.093  -74.587
   48943 -273.790  -79.678  -72.389
   48944 -274.545  -81.942  -73.532
   48945 -273.098  -80.907  -71.875
   48946 -275.675  -82.708  -69.131
   48947 -276.857  -84.396  -68.150
   48948 -277.727  -82.020  -67.453
   48949 -275.962  -83.499  -65.730
   48950 -276.187  -82.394  -69.043
   48951 -273.990  -82.651  -70.054
   48952 -274.577  -81.941  -68.149
   48953 -272.836  -82.395  -70.037
   48954 -271.691  -83.873  -72.245
   48955 -269.545  -83.095  -73.296
   48956 -268.974  -83.505  -73.179
   48957 -269.238  -85.767  -71.321
   48958 -271.527  -87.436  -73.296
   48959 -271.932  -87.085  -72.989
   48960 -272.673  -88.502  -72.612
   48961 -271.579  -88.979  -73.966
   48962 -274.017  -89.959  -74.217
   48963 -271.682  -89.243  -73.873
   48964 -268.286  -87.000  -74.373
   48965 -268.910  -87.708  -74.855
   48966 -269.378  -87.970  -77.187
   48967 -270.898  -88.971  -74.924
   48968 -270.043  -88.530  -77.240
   48969 -268.813  -86.542  -77.267
   48970 -268.825  -89.093  -78.194
   48971 -270.411  -88.988  -76.872
   48972 -270.917  -88.466  -76.605
   48973 -270.951  -89.452  -75.785
   48974 -269.239  -89.989  -78.237
   48975 -270.493  -91.282  -75.513
   48976 -267.704  -90.054  -80.199
   48977 -268.930  -91.351  -79.378
   48978 -267.961  -90.085  -79.226
   48979 -267.110  -91.435  -79.234
   48980 -266.965  -90.702  -79.627
   48981 -264.393  -92.108  -78.700
   48982 -268.062  -89.171  -78.929
   48983 -268.437  -87.292  -80.901
   48984 -263.739  -86.647  -80.880
   48985 -264.889  -86.548  -83.789
   48986 -265.531  -87.314  -80.972
   48987 -264.600  -86.160  -82.573
   48988 -266.817  -86.597  -84.343
   48989 -263.569  -85.273  -86.035
   48990 -264.092  -85.863  -84.588
   48991 -264.264  -87.917  -84.763
   48992 -266.206  -85.832  -85.809
   48993 -266.771  -86.178  -87.789
   48994 -265.999  -87.930  -88.514
   48995 -264.667  -88.453  -90.031
   48996 -264.549  -88.117  -88.140
   48997 -262.423  -88.601  -88.731
   48998 -263.161  -89.734  -87.574
   48999 -262.535  -86.659  -86.322
   49000 -262.586  -85.588  -85.480
   49001 -262.685  -87.318  -83.783
   49002 -261.590  -87.969  -83.300
   49003 -263.720  -87.112  -82.088
   49004 -265.215  -88.246  -83.058
   49005 -262.670  -88.415  -81.872
   49006 -264.541  -88.086  -82.300
   49007 -265.988  -90.283  -82.312
   49008 -262.854  -89.137  -83.199
   49009 -261.766  -89.754  -81.662
   49010 -262.709  -87.239  -82.226
   49011 -262.668  -86.544  -84.194
   49012 -263.825  -87.718  -82.268
   49013 -266.153  -86.063  -82.337
   49014 -265.357  -86.562  -80.630
   49015 -267.327  -84.706  -80.810
   49016 -267.952  -85.452  -78.097
   49017 -266.363  -86.611  -78.133
   49018 -266.831  -86.649  -79.839
   49019 -267.803  -86.390  -81.272
   49020 -266.241  -86.346  -79.743
   49021 -266.842  -87.958  -79.780
   49022 -267.249  -90.766  -78.464
   49023 -266.756  -88.739  -78.107
   49024 -267.297  -87.982  -77.991
   49025 -268.164  -86.031  -79.664
   49026 -265.750  -86.659  -80.752
   49027 -266.406  -88.276  -83.989
   49028 -267.218  -88.388  -84.668
   49029 -268.306  -86.209  -80.339
   49030 -267.018  -84.887  -79.643
   49031 -269.371  -87.383  -80.697
   49032 -269.453  -85.599  -80.692
   49033 -269.656  -87.347  -80.588
   49034 -270.235  -88.215  -78.728
   49035 -267.944  -89.267  -80.353
   49036 -267.099  -89.425  -82.538
   49037 -267.903  -87.157  -79.478
   49038 -269.298  -85.593  -79.881
   49039 -268.841  -86.659  -81.243
   49040 -269.462  -85.750  -82.165
   49041 -272.177  -85.771  -80.507
   49042 -268.861  -86.194  -80.722
   49043 -269.555  -87.943  -80.434
   49044 -269.225  -87.307  -79.796
   49045 -270.805  -87.229  -80.142
   49046 -268.709  -87.802  -80.701
   49047 -268.455  -89.627  -81.548
   49048 -268.892  -90.983  -80.954
   49049 -266.902  -90.899  -82.282
   49050 -266.927  -91.482  -84.622
   49051 -268.078  -90.629  -83.657
   49052 -266.976  -90.109  -80.230
   49053 -266.624  -89.435  -81.967
   49054 -266.336  -88.842  -83.300
   49055 -266.631  -89.156  -81.515
   49056 -269.134  -90.338  -81.959
   49057 -266.888  -92.213  -81.420
   49058 -266.402  -91.618  -83.529
   49059 -266.268  -89.865  -83.599
   49060 -267.735  -88.963  -81.948
   49061 -265.727  -86.791  -81.110
   49062 -268.780  -88.198  -80.216
   49063 -264.841  -84.737  -83.613
   49064 -266.063  -82.706  -85.423
   49065 -265.560  -82.212  -83.894
   49066 -266.856  -82.210  -83.331
   49067 -267.673  -81.527  -83.094
   49068 -268.707  -80.491  -84.503
   49069 -267.851  -79.435  -86.180
   49070 -267.362  -80.242  -85.834
   49071 -266.644  -82.854  -85.686
   49072 -265.463  -82.681  -86.410
   49073 -267.057  -83.512  -87.777
   49074 -265.689  -81.060  -86.120
   49075 -265.318  -81.548  -87.849
   49076 -266.177  -80.256  -88.319
   49077 -267.445  -81.183  -88.023
   49078 -269.782  -78.819  -90.125
   49079 -270.407  -79.365  -90.152
   49080 -270.256  -80.579  -87.723
   49081 -269.086  -81.506  -87.640
   49082 -269.891  -83.374  -91.768
   49083 -271.612  -81.573  -91.130
   49084 -274.145  -79.349  -91.622
   49085 -272.723  -80.349  -89.429
   49086 -273.325  -81.863  -90.939
   49087 -273.493  -80.157  -89.941
   49088 -273.275  -77.739  -92.857
   49089 -271.894  -79.631  -94.856
   49090 -272.150  -77.442  -94.542
   49091 -272.250  -77.422  -96.341
   49092 -269.404  -74.511  -97.024
   49093 -271.209  -75.966  -97.042
   49094 -268.907  -76.451  -95.905
   49095 -269.764  -77.021  -96.065
   49096 -268.209  -79.195  -94.517
   49097 -266.798  -78.239  -93.342
   49098 -266.385  -79.502  -94.300
   49099 -267.446  -79.007  -93.839
   49100 -266.180  -77.294  -92.093
   49101 -265.886  -76.522  -93.857
   49102 -266.548  -75.715  -94.018
   49103 -267.731  -75.550  -92.262
   49104 -266.367  -75.445  -91.359
   49105 -268.825  -75.576  -93.031
   49106 -269.435  -76.631  -92.495
   49107 -269.534  -73.491  -94.463
   49108 -270.051  -72.054  -94.953
   49109 -268.563  -72.144  -97.473
   49110 -269.668  -74.974  -95.754
   49111 -267.738  -73.374  -97.772
   49112 -268.576  -74.524  -96.895
   49113 -269.166  -72.903  -97.075
   49114 -270.417  -71.893  -96.785
   49115 -267.683  -70.400  -97.897
   49116 -268.036  -70.441  -96.614
   49117 -269.863  -72.214  -94.480
   49118 -270.461  -71.954  -95.834
   49119 -272.000  -72.599  -93.979
   49120 -272.256  -74.143  -91.079
   49121 -271.439  -71.684  -92.187
   49122 -274.504  -69.681  -93.171
   49123 -274.644  -70.961  -93.329
   49124 -276.077  -67.719  -91.610
   49125 -277.916  -68.761  -91.767
   49126 -276.700  -69.870  -89.585
   49127 -275.406  -69.539  -87.918
   49128 -276.729  -68.003  -88.642
   49129 -274.210  -66.588  -90.264
   49130 -273.912  -67.382  -93.688
   49131 -274.522  -64.325  -91.711
   49132 -272.569  -66.735  -94.880
   49133 -271.423  -67.592  -96.550
   49134 -270.660  -70.603  -93.233
   49135 -269.655  -70.084  -93.498
   49136 -269.769  -70.858  -94.239
   49137 -270.712  -71.418  -95.676
   49138 -271.734  -71.023  -93.007
   49139 -271.202  -70.752  -94.263
   49140 -272.051  -72.883  -95.041
   49141 -272.562  -72.935  -96.679
   49142 -273.034  -72.442  -98.672
   49143 -272.272  -73.825 -100.504
   49144 -273.819  -72.348 -100.294
   49145 -269.667  -73.890  -97.845
   49146 -270.466  -76.492 -100.149
   49147 -269.609  -75.347  -98.539
   49148 -269.505  -75.300  -96.478
   49149 -270.647  -75.907  -96.522
   49150 -269.688  -73.430  -97.394
   49151 -273.575  -73.696  -96.624
   49152 -271.869  -72.994  -97.008
   49153 -272.379  -72.194  -94.395
   49154 -272.561  -72.660  -97.153
   49155 -273.305  -71.537  -96.230
   49156 -275.160  -74.134  -95.869
   49157 -272.567  -74.304  -93.063
   49158 -271.933  -76.978  -94.653
   49159 -271.919  -72.180  -93.602
   49160 -271.902  -70.579  -95.800
   49161 -272.076  -72.222  -94.444
   49162 -270.456  -72.976  -92.565
   49163 -271.729  -70.797  -91.400
   49164 -273.683  -72.235  -91.396
   49165 -272.940  -72.883  -88.936
   49166 -271.855  -73.055  -90.622
   49167 -276.121  -72.368  -92.657
   49168 -273.494  -71.881  -93.343
   49169 -273.668  -71.367  -91.648
   49170 -273.770  -72.340  -94.829
   49171 -274.893  -72.261  -94.270
   49172 -274.414  -74.636  -96.484
   49173 -274.668  -75.265  -95.991
   49174 -274.177  -73.846  -95.338
   49175 -274.762  -72.227  -95.576
   49176 -275.780  -71.847  -99.449
   49177 -274.528  -71.263  -97.356
   49178 -275.305  -71.456  -96.594
   49179 -275.072  -73.133  -96.845
   49180 -276.906  -70.383  -95.822
   49181 -275.531  -69.504  -97.374
   49182 -274.476  -70.957  -98.303
   49183 -272.777  -72.313  -98.518
   49184 -274.231  -70.356  -98.889
   49185 -274.873  -70.763 -100.061
   49186 -272.585  -68.891  -98.707
   49187 -271.813  -71.799  -98.302
   49188 -270.174  -72.775  -98.400
   49189 -272.077  -73.149  -99.760
   49190 -274.516  -71.928  -97.720
   49191 -276.027  -72.071  -98.895
   49192 -277.114  -71.807  -96.152
   49193 -274.392  -68.107  -96.174
   49194 -274.520  -69.263  -96.883
   49195 -274.494  -69.927  -95.973
   49196 -276.980  -70.223  -93.171
   49197 -277.059  -70.552  -91.979
   49198 -278.181  -71.971  -91.243
   49199 -279.647  -69.090  -88.685
   49200 -280.069  -68.286  -88.703
   49201 -280.777  -69.067  -88.116
   49202 -281.021  -67.295  -87.735
   49203 -282.303  -65.512  -88.559
   49204 -282.718  -66.610  -88.758
   49205 -285.038  -66.153  -88.566
   49206 -285.096  -64.627  -87.730
   49207 -283.102  -65.536  -88.125
   49208 -282.751  -64.799  -86.143
   49209 -281.918  -67.695  -86.311
   49210 -282.371  -68.015  -85.972
   49211 -282.257  -71.523  -85.056
   49212 -282.947  -69.246  -85.599
   49213 -280.176  -69.096  -85.894
   49214 -280.358  -71.385  -84.469
   49215 -280.879  -69.549  -87.199
   49216 -279.066  -68.341  -90.355
   49217 -278.066  -69.895  -89.664
   49218 -279.181  -69.573  -88.657
   49219 -278.139  -71.439  -88.963
   49220 -278.924  -71.968  -88.876
   49221 -276.269  -70.546  -90.505
   49222 -274.604  -71.395  -88.355
   49223 -275.382  -73.358  -88.922
   49224 -274.407  -73.493  -87.067
   49225 -274.500  -73.812  -88.357
   49226 -270.918  -74.977  -86.053
   49227 -271.386  -75.984  -84.150
   49228 -271.299  -76.510  -85.296
   49229 -271.088  -76.807  -88.008
   49230 -271.318  -77.706  -85.271
   49231 -271.064  -80.188  -84.917
   49232 -271.923  -79.197  -84.212
   49233 -273.675  -77.602  -84.011
   49234 -272.052  -80.329  -81.634
   49235 -271.599  -80.683  -85.964
   49236 -272.951  -80.650  -86.404
   49237 -275.031  -79.665  -89.280
   49238 -274.241  -75.676  -91.316
   49239 -273.813  -73.313  -90.443
   49240 -275.880  -74.387  -88.210
   49241 -276.734  -75.185  -87.561
   49242 -275.805  -77.601  -90.065
   49243 -275.468  -76.193  -90.035
   49244 -276.385  -75.563  -90.911
   49245 -274.722  -76.646  -93.742
   49246 -275.132  -76.554  -94.481
   49247 -274.194  -75.551  -95.400
   49248 -275.942  -75.741  -95.059
   49249 -277.516  -73.216  -94.304
   49250 -278.204  -76.316  -94.258
   49251 -277.818  -78.528  -93.744
   49252 -275.376  -75.902  -92.645
   49253 -275.721  -74.014  -91.962
   49254 -273.799  -75.551  -92.586
   49255 -277.963  -74.339  -92.438
   49256 -276.373  -75.435  -93.392
   49257 -276.013  -76.007  -93.371
   49258 -277.629  -76.129  -93.997
   49259 -275.693  -78.132  -92.814
   49260 -276.758  -77.443  -91.795
   49261 -277.105  -78.046  -91.293
   49262 -276.474  -78.739  -91.066
   49263 -274.593  -78.020  -93.763
   49264 -273.644  -77.603  -93.567
   49265 -275.134  -77.464  -91.764
   49266 -274.071  -79.168  -91.366
   49267 -274.887  -77.524  -89.505
   49268 -276.124  -79.741  -90.010
   49269 -277.203  -79.218  -90.553
   49270 -280.613  -76.391  -89.463
   49271 -279.001  -77.085  -88.921
   49272 -278.185  -79.084  -89.628
   49273 -277.174  -79.640  -89.731
   49274 -277.591  -79.048  -91.911
   49275 -277.417  -80.662  -88.032
   49276 -277.762  -80.208  -86.800
   49277 -278.816  -80.411  -85.316
   49278 -279.035  -80.262  -85.854
   49279 -280.152  -77.559  -85.524
   49280 -280.367  -73.843  -86.768
   49281 -278.901  -74.296  -85.492
   49282 -277.414  -75.570  -84.428
   49283 -278.305  -75.053  -86.051
   49284 -275.707  -75.463  -86.280
   49285 -277.385  -75.889  -84.498
   49286 -277.223  -75.022  -84.837
   49287 -276.929  -75.044  -83.612
   49288 -275.023  -74.145  -82.045
   49289 -277.528  -75.549  -83.122
   49290 -279.402  -74.906  -82.988
   49291 -281.186  -73.953  -83.034
   49292 -278.498  -75.714  -81.330
   49293 -278.264  -74.554  -84.611
   49294 -277.179  -75.071  -86.528
   49295 -277.314  -76.202  -83.304
   49296 -274.702  -74.834  -85.646
   49297 -273.400  -73.410  -88.066
   49298 -275.997  -75.319  -85.820
   49299 -274.200  -75.338  -86.596
   49300 -274.183  -75.006  -88.846
   49301 -275.316  -75.214  -87.824
   49302 -276.617  -75.446  -88.697
   49303 -278.196  -72.374  -85.931
   49304 -277.643  -70.877  -87.255
   49305 -276.819  -72.587  -87.812
   49306 -273.277  -75.158  -86.179
   49307 -275.359  -73.463  -85.057
   49308 -275.677  -73.596  -86.511
   49309 -276.846  -72.678  -86.374
   49310 -275.983  -71.705  -84.043
   49311 -277.724  -72.302  -85.786
   49312 -279.661  -69.153  -85.626
   49313 -279.791  -70.343  -85.621
   49314 -280.367  -68.429  -87.501
   49315 -281.529  -68.690  -87.133
   49316 -279.424  -67.939  -85.767
   49317 -278.850  -66.663  -87.119
   49318 -279.908  -66.444  -89.350
   49319 -279.391  -65.794  -87.624
   49320 -279.888  -65.484  -87.064
   49321 -278.286  -63.155  -87.470
   49322 -279.487  -63.396  -87.935
   49323 -279.750  -61.951  -90.361
   49324 -278.152  -64.394  -92.407
   49325 -280.628  -62.642  -92.254
   49326 -279.622  -62.910  -90.599
   49327 -281.911  -63.200  -91.245
   49328 -280.491  -61.760  -90.412
   49329 -281.243  -60.464  -95.178
   49330 -282.275  -58.009  -96.543
   49331 -283.431  -58.963  -97.116
   49332 -284.124  -59.409  -97.186
   49333 -284.110  -61.851  -99.180
   49334 -282.506  -61.673  -99.515
   49335 -281.018  -62.615  -99.619
   49336 -281.372  -62.615 -100.225
   49337 -280.685  -61.401  -99.666
   49338 -278.122  -62.366 -102.718
   49339 -277.439  -62.873 -103.299
   49340 -277.997  -63.790 -104.031
   49341 -276.552  -62.685 -104.330
   49342 -277.539  -63.985 -105.469
   49343 -276.826  -62.435 -105.725
   49344 -276.022  -63.097 -106.509
   49345 -276.810  -62.912 -105.850
   49346 -274.438  -63.056 -105.366
   49347 -275.105  -61.237 -105.839
   49348 -273.088  -60.631 -107.584
   49349 -274.286  -62.947 -108.343
   49350 -273.098  -62.042 -105.907
   49351 -272.760  -64.291 -106.153
   49352 -272.799  -65.301 -107.380
   49353 -271.266  -64.861 -107.766
   49354 -269.657  -66.717 -108.676
   49355 -269.779  -64.548 -109.107
   49356 -270.863  -65.277 -110.976
   49357 -270.476  -65.484 -109.402
   49358 -268.628  -66.763 -109.784
   49359 -268.404  -66.283 -111.268
   49360 -268.801  -64.331 -109.430
   49361 -269.633  -66.847 -111.051
   49362 -268.521  -65.232 -112.294
   49363 -268.869  -66.256 -110.319
   49364 -269.498  -65.013 -111.270
   49365 -270.279  -63.577 -110.556
   49366 -271.405  -62.186 -109.538
   49367 -270.738  -64.034 -106.787
   49368 -270.393  -62.391 -107.543
   49369 -268.821  -62.202 -106.689
   49370 -272.887  -60.456 -105.326
   49371 -272.008  -61.989 -107.768
   49372 -269.055  -65.370 -109.064
   49373 -269.849  -62.629 -107.498
   49374 -269.491  -62.246 -108.932
   49375 -269.745  -62.586 -106.849
   49376 -270.178  -60.209 -107.652
   49377 -271.564  -61.469 -108.026
   49378 -272.730  -61.040 -106.677
   49379 -271.891  -61.557 -107.030
   49380 -272.781  -61.807 -105.356
   49381 -270.584  -61.661 -107.013
   49382 -269.177  -62.016 -107.637
   49383 -269.838  -60.678 -109.788
   49384 -270.990  -60.239 -108.101
   49385 -272.160  -59.820 -107.924
   49386 -269.489  -61.739 -108.546
   49387 -268.832  -61.324 -108.244
   49388 -270.542  -62.170 -109.619
   49389 -272.253  -61.462 -108.545
   49390 -272.314  -62.608 -108.647
   49391 -272.970  -63.386 -108.559
   49392 -271.054  -64.424 -110.155
   49393 -273.651  -64.862 -111.959
   49394 -272.353  -66.264 -110.447
   49395 -269.530  -68.306 -110.726
   49396 -270.134  -68.628 -109.896
   49397 -270.457  -68.841 -111.276
   49398 -269.404  -68.780 -110.181
   49399 -270.383  -69.028 -112.206
   49400 -268.840  -68.555 -110.949
   49401 -268.619  -66.590 -111.751
   49402 -268.879  -66.544 -113.573
   49403 -268.481  -68.328 -114.062
   49404 -268.866  -67.028 -113.010
   49405 -270.987  -68.699 -112.264
   49406 -269.637  -68.663 -112.877
   49407 -268.291  -69.221 -112.045
   49408 -266.856  -67.590 -114.541
   49409 -267.593  -71.978 -115.244
   49410 -266.652  -70.246 -113.099
   49411 -267.141  -72.056 -113.017
   49412 -264.268  -69.514 -113.515
   49413 -265.944  -68.156 -112.188
   49414 -267.394  -69.567 -114.724
   49415 -266.364  -68.745 -117.565
   49416 -263.998  -68.659 -115.304
   49417 -263.730  -67.771 -113.378
   49418 -267.319  -67.551 -112.343
   49419 -267.114  -65.627 -111.745
   49420 -268.826  -65.380 -112.066
   49421 -268.210  -64.129 -109.074
   49422 -269.250  -63.645 -108.568
   49423 -268.760  -60.785 -107.959
   49424 -269.021  -59.443 -109.545
   49425 -269.696  -56.643 -109.064
   49426 -273.769  -56.902 -106.696
   49427 -273.823  -57.875 -104.538
   49428 -275.251  -56.262 -107.854
   49429 -274.761  -57.302 -110.004
   49430 -275.620  -56.652 -107.084
   49431 -275.801  -58.168 -109.969
